text,label
"<html> <head> </head> <body> <center> <font face=""times"" size=""6"" color=""#000000"">Save up to <font color=""#ff0000"">75%</font> on your Term Life Insurance!</font> <br> <font face=""times"" size=""4"" color=""#000000""> <i>Compare rates from top insurance companies around the country</i></font> <br><br> <font face=""arial"" size=""4"" color=""#7084D6""> <b>In our life and times, it's important to plan for your family's future, while <br>being comfortable financially. Choose the right Life Insurance policy today.</font> <p> <font face=""arial"" size=""3"" color=""#000000""> <i>Click the link below to compare the lowest rates and save up to <font color=""#ff0000"">75%</font></i></b></font> <p> <a href=""http://insurancequotesource.com/user0202/termquotes/473400/""><font face=""arial"" size=""4""> <b>COMPARE YOUR COVERAGE</b></font></a> <p> <font face=""times"" size=""5"" color=""#000000""> You'll be able to compare rates and get a free application in <i>less than a minute!</i></font> <p> <font face=""arial"" size=""5"" color=""#ff0000""> <b>*Get your FREE instant quotes...<br> *Compare the lowest prices, then...<br> *Select a company and Apply Online.</b></font> <p> <a href=""http://insurancequotesource.com/user0202/termquotes/473400/ ""><font face=""arial"" size=""5""> <b>GET A FREE QUOTE NOW!</b></font></a> <br> <font face=""arial"" size=""2"" color=""#000000""> <i>You can't predict the future, but you can always prepare for it.</i></font> </center></TR></TABLE></CENTER><br><br> <font face=""arial,verdana"" size=1.5 color=""#8182AB""><p align=""center""><br><br> <a href=""http://marketing-fashion.com/light/watch.asp"">to be excluded from future contacts </a></p></font> </body> </html> graham_adlam",spam
"<html> <head> <title>Slim Factors</title> <meta http-equiv=""Content-Type"" content=""text/html; charset=iso-8859-1""> <style type=""text/css""> <!-- .t { font-family: ""Times New Roman"", Times, serif; font-size: 12px; color: #000000} --> </style> </head> <body bgcolor=""#FFFFFF""> <table width=""556"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center""> <tr> <td colspan=""3""><img src=""http://global.zenmarketing.net/c/images/slim/a.jpg"" width=""556"" height=""76""></td> </tr> <tr> <td><img src=""http://global.zenmarketing.net/c/images/slim/b.jpg"" width=""150"" height=""165""></td> <td><img src=""http://global.zenmarketing.net/c/images/slim/c.jpg"" width=""161"" height=""165""></td> <td><img src=""http://global.zenmarketing.net/c/images/slim/d.jpg"" width=""245"" height=""165""></td> </tr> <tr> <td colspan=""2""><img src=""http://global.zenmarketing.net/c/images/slim/e.jpg"" width=""311"" height=""125"" usemap=""#Map"" border=""0""><map name=""Map""><area shape=""rect"" coords=""4,61,108,121"" href=""http://global.zenmarketing.net/s_link.php?nURL=http://www.slimfactors.net&email=zzzz@example.com"" alt=""Slim Factors - A totally new approach to weight loss"" title=""Slim Factors - A totally new approach to weight loss""></map></td> <td><a href=""http://global.zenmarketing.net/s_link.php?nURL=http://immunetree.com/showprod.php?ID=6&email=zzzz@example.com""><img src=""http://global.zenmarketing.net/c/images/slim/f.jpg"" width=""245"" height=""125"" alt=""Buy Slim Factors Now"" border=""0""></a></td> </tr> <tr> <td colspan=""3"">&nbsp;</td> </tr> <tr> <td colspan=""3"" class=""t"">This e-mail is intended to be a benefit to the recipient. If you would like to opt-out and not receive any more <a href=""http://global.zenmarketing.net/unsub.php?email=zzzz@example.com&name=Friend"">click here</a>. Your address will be removed immediately. We sincerely apologize for any inconvenience. This E-mail is not SPAM under the Federal Regulatory laws of the United States. This message is being sent to you in compliance with the proposed Federal Legislation for commercial e-mail (H.R.4176-SECTION 101 PARAGRAPH (e) (1) (A)) and Bill s.1618 TITLE III passed by the 105th US Congress. This message is not intended for residents of WA, NV, CA, VA. Screening of addresses has been done to the best of our technical ability. </td> </tr> </table> </body> </html>",spam
"<html> <head> <meta http-equiv=""Content-Language"" content=""en-us""> <meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0""> <meta name=""ProgId"" content=""FrontPage.Editor.Document""> <meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252""> <title>Norton AD</title> </head> <body> <table border=""3"" cellspacing=""3"" width=""469"" cellpadding=""3"" bgcolor=""#000080"" bordercolor=""#FFFFFF"" style=""border-collapse: collapse"" bordercolordark=""#FFFFFF""> <tr> <td width=""447"">&nbsp; <table border=""1"" width=""100%"" bgcolor=""#FFFFFF"" bordercolor=""#000080""> <tr> <td width=""100%"" align=""center""><font face=""Impact"" size=""4"" color=""#CC0000"">ATTENTION: This is a MUST for <u>ALL</u> Computer Users!!!</font></td> </tr> </table> <p align=""center""><font size=""3"" face=""Verdana""><b>&nbsp;<font color=""#FFFFFF"">*NEW - Special Package Deal!*</font></b></font></p> <table border=""8"" width=""100%"" height=""86"" bgcolor=""#FFFFFF"" bordercolor=""#FFFF00""> <tr> <td width=""100%"" height=""80"" align=""center""><font face=""Verdana, Arial, Helvetica, sans-serif"" color=""#000099"" size=""5""><b>Norton SystemWorks 2002 Software Suite<br> -<i>Professional Edition</i>-</b></font></td> </tr> </table> <table border=""0"" width=""100%"" height=""62""> <tr> <td width=""100%"" height=""56"" align=""center""><b><font face=""Tahoma"" color=""#FFFFFF"" size=""4"">Includes Six - </font><i><font face=""Tahoma"" size=""4"" color=""#FFFF00"">Yes 6!</font></i><font face=""Tahoma"" color=""#FFFFFF"" size=""4""> - Feature-Packed Utilities<br>ALL for </font><font face=""Tahoma"" size=""4"" color=""#FFFF00"">1</font><font face=""Tahoma"" color=""#FFFFFF"" size=""4""> Special </font><font face=""Tahoma"" size=""4"" color=""#FFFF00"">LOW</font><font face=""Tahoma"" color=""#FFFFFF"" size=""4""> Price!</font></b></td> </tr> </table> <table border=""0"" width=""100%"" height=""115"" bgcolor=""#000080"" bordercolor=""#FFFFFF""> <tr> <td width=""100%"" height=""109""><b><font face=""Tahoma"" size=""2"" color=""#FFFF00"">This Software Will:</font><font face=""Tahoma"" size=""2"" color=""#FFFFFF""><br>- Protect your computer from unwanted and <i> hazardous</i> viruses<br>- Help secure your private &amp; valuable information<br>- Allow you to transfer files and send e-mails <u> safely</u><br>- Backup your ALL your data quick and easily<br>- Improve your PC's performance w/<i>superior</i> integral diagnostics!<br></font></b></td> </tr> </table>&nbsp; <table border=""4"" width=""100%"" height=""4"" bgcolor=""#FFFFFF"" bordercolor=""#FFFF00""> <tr> <td width=""100%"" height=""1""> <p align=""center""><b><font face=""Verdana"" size=""5""><font color=""#000000""><font color=""#ff0000"">6</font> </font><font color=""#000080"">Feature-Packed Utilities<br></font><font color=""#000000""> </font><u><font color=""#ff0000"">1</font></u><u><font color=""#000000""> </font><font color=""#000080""> Great Price</font></u><font color=""#000000""> <br> </font><font color=""#000080""> A</font><font color=""#000000""> <font color=""#ff0000"">$300+</font> </font><font color=""#000080""> Combined Retail Value <i>YOURS</i> for Only</font><font color=""#000000""> <font color=""#ff0000"">$29.99!</font><br> </font></font><font face=""Verdana"" size=""4""><font color=""#000080"">&lt;Includes </font><font color=""#FF0000"">FREE</font><font color=""#000080""> Shipping!&gt;</font></font></b></td> </tr> </table> <p align=""Center""><b> <font face=""Arial, Helvetica, sans-serif"" color=""#ffffff"">Don't fall prey to destructive viruses or hackers!<br>Protect&nbsp; your computer and your valuable information and</font></b></p> <table border=""1"" width=""100%"" height=""44"" bordercolor=""#FFFFFF""> <tr> <td width=""100%"" height=""38"" bgcolor=""#0000FF"" align=""center""><b><font face=""Verdana"" size=""4"" color=""#FFFFFF""> <a style=""color: #FFFFFF; font-family: Verdana; font-size: 14pt; font-weight: bold"" href=""http://www.fastbizonline.com/systemworks1.htm"">-&gt; CLICK HERE to Order Yours NOW! &lt;-</a></font></b></td> </tr> </table> <p align=""Center""><b><font face=""Arial"" size=""5""> <a style=""text-decoration: none; background-color: rgb(255,255,0); color: #0000FF"" href=""http://www.fastbizonline.com/systemworks1.htm"">Click here for more information</a></font></b></p> <p align=""Center""><font face=""Tahoma"" size=""1"" color=""#ffffff"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </font><p align=""Center""><font color=""#ffffff"" size=""1"" face=""Tahoma"">Your email address was obtained from an opt-in list. Opt-in MRSA List<br> &nbsp;Purchase Code # 312-1-010.&nbsp;&nbsp;If you wish to be unsubscribed from this list, please <a href=""http://www.fastbizonline.com/removeme.html""> <font color=""#FFFFFF"">CLICK HERE</font></a></font></td> </tr> </table> </body> </html>",spam
"Here's the hottest thing in DVDs. Now you can make a personal backup copy of a DVD right onto CD-R. Our ""Hot"" new software easily takes you through the steps to make a copy of your own DVDs. NOW INCLUDED FOR FREE! Copy PLAYSTATION, MUSIC/MP3s and all Software. - Step by Step Interactive Instructions - All Software Tools Included On CD - No DVD Burner Required - FREE Live Technical Support - 30 Day Risk Free Trial Available - FREE Dvd Movie of your choice (LIMITED TIME OFFER!) We have All the software you need to COPY your own DVD Movies. http://sam.mothost.com/pos/dvd.htm ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ This email has been screened and filtered by our in house """"OPT-OUT"""" system in compliance with state laws. If you wish to ""OPT-OUT"" from this mailing as well as the lists of thousands of other email providers please visit http://sam.mothost.com/pos/optoutd.html ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 8429ZKZm5-584blan2826zxaD1-138BmnT6098TIco7-220rikg3620l52",spam
"What does it mean to be made in the USA? CNA is hitting the road to tell you about ingenuity, innovative products and gutsy spirit. We encourage you to attend the CNA American Road Show. You'll get an insider's glimpse of CNA's new products: a revolutionary long-term care, an innovative annuity and a ground-breaking new CNA term that'll dominate the market. CNA management will also share profitable ideas, discuss service and distribution strategies and unveil exciting incentive programs. 8:00 a.m. ? Coffee and rolls 8:15 a.m.-12:00 p.m. ? Road Show presentations Oct. 8 New Orleans, LA Hilton New Orleans Airport 901 Airline Drive ? Kenner, LA Oct. 9 Houston, TX Marriott Houston Bush IAH 18700 John F. Kennedy Blvd. Oct. 10 Dallas, TX Marriott Suites Dallas Market Center 2493 N. Stemmons Fwy. Oct. 16 Pittsburgh, PA Pittsburgh Marriott City Center 112 Washington Place Oct. 18 Baltimore, MD BWI Airport Marriott 1743 West Nursery Rd. Oct. 22 Chicago, IL Marriott Chicago O?Hare 8538 West Higgins Rd. Oct. 23 Seattle, WA Doubletree Hotel Seattle Airport 18740 Pacific Hwy. South Oct. 24 Salt Lake City, UT Hilton Salt Lake City Airport 5151 Wiley Post Way Oct. 25 Phoenix, AZ Embassy Suites Phoenix Airport 1515 N. 44th Street Oct. 28 Nashville, TN Sheraton Music City 777 McGavock Pike Oct. 29 Kansas City, MO Embassy Suites KCI 7640 NW Tiffany Springs Pkwy. Oct. 30 St. Louis, MO Marriott St. Louis Airport I-70 at Lambert Airport Oct. 31 Minneapolis, MN Marriott Minneapolis Airport 2020 East 79th Street Nov. 6 Charlotte, NC Renaissance Charlotte Suites Hotel 2800 Coliseum Centre Drive Nov. 8 Hartford, CT Hartford/Windsor Marriott Airport 28 Day Hill Road ? Windsor, CT Nov. 11 Los Angeles, CA Marriott Warner Center 21850 Oxnard St. Woodland Hills Nov. 12 Orange County, CA Marriott Irvine John Wayne Airport 8538 West Higgins Rd. 18000 VonKarman Ave. Nov. 13 San Diego, CA Marriott San Diego Mission Valley 8757 San Diego Drive Nov. 14 San Francisco, CA Santa Clara Marriott 2700 Mission College Blvd. Santa Clara Nov. 15 Sacramento, CA Marriott Sacramento 11211 Point East Drive Rancho Cordova, CA Nov. 19 Atlanta, GA Marriott Atlanta Northwest 200 Interstate North Parkway Nov. 20 Tampa, FL Hilton Garden Inn Tampa North 600 Tampa Oaks Blvd. The CNA American Road Show is the must-attend meeting of the year. Visit http://agents.cnalife.com for more information. ? OR ? Please fill out the form below for more information Name: E-mail: Phone: City: State: CNA, CNA Life and CNA LTC are registered service marks, trade names and domain names of CNA Financial Corporation. CNA life insurance and annuity products are underwritten by Valley Forge Life Insurance Company and, in New York, Continental Assurance Company. CNA long-term care products are underwritten by Continental Casualty Company and Valley Forge Life Insurance Company. All products and their features may not be available in all states. MX3229 9/02 http://agents.cnalife.com FOR PRODUCER USE ONLY We don't want anybody to receive our mailing who does not wish to receive them. This is a professional communication sent to insurance professionals. To be removed from this mailing list, DO NOT REPLY to this message. Instead, go here: http://www.insuranceiq.com/optout Legal Notice <http://www.insuranceiq.com/legal.htm>",spam
Nationwide PC Repairs and Upgrades *No call out charges. *No hourly charges. *Picked up from your home and returned safely anywhere in the UK. *Diagnosed and repaired by certified engineer *We will meet and beat any price For more information click on the link below; http://www.qpas.co.uk/pcclinic.htm,spam
"<HTML><HEAD><TITLE></TITLE><META http-equiv=""Content-Type"" content=""text/html; charset=windows-1252""><STYLE>A:link {TEX-DECORATION: none}A:active {TEXT-DECORATION: none}A:visited {TEXT-DECORATION: none}A:hover {COLOR: #0033ff; TEXT-DECORATION: underline}</STYLE><META content=""MSHTML 6.00.2713.1100"" name=""GENERATOR""></HEAD> <BODY text=""#000000"" vLink=""#0033ff"" link=""#0033ff"" bgColor=""#CCCC99""><TABLE borderColor=""#660000"" cellSpacing=""0"" cellPadding=""0"" border=""0"" width=""100%""><TR><TD bgColor=""#CCCC99"" valign=""top"" colspan=""2"" height=""27""> <font size=""6"" face=""Arial, Helvetica, sans-serif"" color=""#660000""> <b>OTC</b></font></TD></TR><TR><TD height=""2"" bgcolor=""#6a694f""> <font size=""5"" face=""Times New Roman, Times, serif"" color=""#FFFFFF""> <b>&nbsp;Newsletter</b></font></TD><TD height=""2"" bgcolor=""#6a694f""><div align=""right""><font color=""#FFFFFF""> <b>Discover Tomorrow's Winners&nbsp;</b></font></div></TD></TR><TR><TD height=""25"" colspan=""2"" bgcolor=""#CCCC99""><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""5""><tr><td valign=""middle"" height=""2""><table width=""300"" border=""1"" cellspacing=""0"" cellpadding=""0"" bordercolor=""#660000"" bgcolor=""#EBEDCB"" height=""5"" align=""center""><tr><td valign=""middle"" height=""8""><div align=""center""> <font face=""Arial, Helvetica, sans-serif"" color=""#660000"" size=""5""> <b>For Immediate Release</b></font></div></td></tr></table></td></tr><tr><td><table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""8"" align=""center"" bgcolor=""#fafaf5"" bordercolor=""#660000""><tr><td bgcolor=""#fafaf5"" valign=""top"" height=""453""> <p><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""-1""> <b>Cal-Bay (Stock Symbol: CBYI)</b> <br>Watch for analyst ""Strong Buy Recommendations"" and several advisory newsletters picking CBYI. CBYI has filed to be traded on the OTCBB, share prices historically INCREASE when companies get listed on this larger trading exchange. CBYI is trading around 25 cents and should skyrocket to $2.66 - $3.25 a share in the near future.<br> <b><i>Put CBYI on your watch list, acquire a position TODAY.</i></b></font></p> <p><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""-1""> <b>REASONS TO INVEST IN CBYI</b></font> <li><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""-1""> A profitable company and is on track to beat ALL earnings estimates!</font> <li><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""-1""> One of the FASTEST growing distributors in environmental &amp; safety equipment instruments.</font> <li><font face=""Verdana, Arial, Helvetica, sans-serif"" color=""#000000"" size=""-1""> Excellent management team, several EXCLUSIVE contracts. IMPRESSIVE client list including the U.S. Air Force, Anheuser-Busch, Chevron Refining and Mitsubishi Heavy Industries, GE-Energy &amp; Environmental Research.</font> <p><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""-1""> <b>RAPIDLY GROWING INDUSTRY</b> <br>Industry revenues exceed $900 million, estimates indicate that there could be as much as $25 billion from ""smell technology"" by the end of 2003.</font></p> <p><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""-1""> <b>!!!!!CONGRATULATIONS!!!!!</b><br>Our last recommendation to buy ORBT at $1.29 rallied and is holding steady at $3.50! Congratulations to all our subscribers that took advantage of this recommendation.</font></p><br><br><br><br><br><br><br><br> <p align=""center""><font size=""-1"" face=""Verdana, Arial, Helvetica, sans-serif"" color=""#660000""> ALL removes HONORED. Please allow 7 days to be removed and send ALL addresses to: <font color=#ff0000> <a href=""mailto:goneforgood@btamail.net.cn"">GoneForGood@btamail.net.cn </a></font></p></td></tr></table><table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""0"" bordercolor=""#660000""><tr><td bgcolor=""#660000"" height=""8"">&nbsp;</td></tr><tr><td bgcolor=""#FFFFCC""><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""4""><tr><td> <font size=""-2"" face=""Verdana, Arial, Helvetica, sans-serif""> Certain statements contained in this news release may be forward-looking statements within the meaning of The Private Securities Litigation Reform Act of 1995. These statements may be identified by such terms as ""expect"", ""believe"", ""may"", ""will"", and ""intend"" or similar terms. We are NOT a registered investment advisor or a broker dealer. This is NOT an offer to buy or sell securities. No recommendation that the securities of the companies profiled should be purchased, sold or held by individuals or entities that learn of the profiled companies. We were paid $27,000 in cash by a third party to publish this report. Investing in companies profiled is high-risk and use of this information is for reading purposes only. If anyone decides to act as an investor, then it will be that investor's sole risk. Investors are advised NOT to invest without the proper advisement from an attorney or a registered financial broker. Do not rely solely on the information presented, do additional independent research to form your own opinion and decision regarding investing in the profiled companies. Be advised that the purchase of such high-risk securities may result in the loss of your entire investment. Not intended for recipients or residents of CA,CO,CT,DE,ID, IL,IA,LA,MO,NV,NC,OK,OH,PA,RI,TN,VA,WA,WV,WI. Void where prohibited. The owners of this publication may already own free trading shares in CBYI and may immediately sell all or a portion of these shares into the open market at or about the time this report is published. Factual statements are made as of the date stated and are subject to change without notice. <br>Copyright c 2001</font><hr width=""100%"" noShade size=""1""></td></tr></table></td></tr></table></td></tr></table></TD></TR><TR><TD colspan=""2"" height=""31""><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""4""><tr><td width=""87%"" height=""21""><div align=""right""> <font color=""#666666"">&equiv;</font></div></td><td width=""7%"" height=""21""> <font face=""Arial, Helvetica, sans-serif"" size=""6"" color=""#FFFFFF""> OTC</font></font></td><td width=""6%"" height=""21""><div align=""left""> <font color=""#666666"">&equiv;</font></div></td></tr></table></TD></TR></TABLE></BODY></HTML> **********",spam
"NIGERIA ELECTIRC POWER AUTHORITY FEDERAL SECRETARIAT IKOYI-LAGOS. FROM THE DESK OF:George Osawa I am the Chairman Contract Review Committee of National Electric Power Authority (NEPA). Although this proposal might come to you as a surprise since it is coming from someone you do not know or ever seen before, but after due deliberations with my colleagues, I decided to contact you based on Intuition. We are soliciting for your humble and confidential assistance to take custody of Seventy- One Million, Five Hundred Thousand United States Dollars.{US$71,500,000.00}. This sum (US$71.5M) is an over invoice contract sum which is currently in an offshore payment account of the Central Bank of Nigeria as an unclaimed contract entitlement which can easily be withdrawn or drafted or pay to any recommended beneficiary by my committee. On this note, you will be presented as a contractor to NEPA who has executed a contract to a tune of the above sum and has not been paid. Proposed Sharing Partern (%): 1. 70% for me and my colleagues. 2. 20% for you as a partner/fronting for us. 3. 10% for expenses that may be incurred by both parties during the cause of this transacton. Our law prohibits a civil servant from operating a foreign account, hence we are contacting you. If this proposal satisfies you, do respon as soon as possible with the following information: 1. The name you wish to use as the beneficiary of the fund. 2. Your Confidential Phone and Fax Numbers. Further discussion will be centered on how the fund shall be transfer and full details on how to accomplish this great opportunity of ours. Thank you and God bless. Best regards, George Osawa -- Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie",spam
"It was the Spring of 1979. I was just a tall, goofy looking kid in middle school with buck-teeth and freckles. Each day in the cafeteria, I walked from table to table ... Stealing other kids' lunch money. No, I didn't rob them with a gun or a knife - I just made them a little deal. ""Let me borrow two dollars today,"" I said, ""and I'll bring you five dollars next week."" The investment was too good to pass up, and other kids were throwing their lunch money at me like gravy on mashed potatoes. Of course when ""next week"" rolled around and I couldn't pony up the cash, I promised to pay them even more the week after that, if they would just let me keep their investment a little bit longer. Eventually the end of the year came and went, high school started and with it came girls, and homework, and parties, and sports, and those poor kids from eighth grade had more things on their mind than last year's lunch money. I made off with a tidy sum for a middle school kid, and I didn't even get beat up. Hidden inside this story are the two greatest stock market secrets you will ever learn. First of all, greed is your number one enemy. You're not going to turn $2 into $5 in a week, so cash out when you're ahead. Don't wait for the boat to sink before grabbing the lifejacket. Second, never trust an investment adviser of any kind. They are looking out for their own money, not yours. The ""professionals"", those stuffy investment counselors and money managers, will always tell you that the best time to buy is NOW. According to those guys, the longer you keep your money in the market, the more money you're going to make. Ask them when is the best time to sell and their answer is ""NEVER"". In a sense, they are right. If you put $250,000 in an index fund right now, you'll probably have over a million dollars in thirty or forty years. But here's the problem: Do you want to WAIT thirty or forty years to be rich? Hell no! You want the money NOW - so you can enjoy it. It's hard to make use of your fortune when you're seventy years old in a wheelchair. If you could make a million dollars in the next few years, what would you do with it? Where would you travel? What kind of car would you buy? The fact is ... youth is the best time to be rich. If your goal is to make quick profits in the market, volatility is your ally, and stability your enemy. You want to see those large upswings, two hundred points in a day, followed by the four hundred point crash a week later. You don't care if the market went up or down 20% this year as long it was UNSTABLE. That's how you're going to make the money. What I'm talking about here is day trading. My father invests the traditional way; he holds some good stocks and he goes up 30K and down 30K. In the long term of 5-10 years he makes money. The day trader buys or sells 5,000 shares of XYZ for a $25,000 profit in a 5-10 minute trade. He acts quickly, taking advantage of all the information at his disposal about a certain stock, and estimating whether it will go up or down within hours, sometimes within minutes. I can teach you how to do this - and how to make amazing amounts of money at it. It's not rocket science, and you only need to learn a few basic principles to get started. Society would have you believe that successful trading is complicated and requires formal training. The truth is, wealthy people use very simple investment strategies to make money. Popular media and investment professionals portray successful trading as difficult and complex to scare you out of the boxing ring. They don't want the competetion - and they sure as hell don't want you paying a few dollars to an online trading firm to execute a trade for which they'd charge you forty or fifty dollars. They make their money only if you believe two lies: 1) That investing is too difficult and risky for the average person. 2) That using an investment adviser who charges a high commission is safer than trading online for a few bucks per trade. Here is what the financial gurus in today's society absolutely, positively DO NOT WANT YOU TO KNOW ... The strategies for profitable day trading are in fact so simple that anyone can do it - provided they spend a few hours of studying. After reading over 200 financial books and publications during the past decade, and after using day trading to successfully make more than four million dollars in the stock market, I've learned the following lessons: ** Achieving financial success is incredibly simple. ** Anyone can do it. ** It only takes a few hours to learn. When I discovered the secret to day trading, I didn't become wealthy overnight. If you want instant cash, drive to Wal-mart. Buy a ski mask and a shotgun, and rob your local bank. The only way to get rich, quick or otherwise, is through hard work, knowledge, and determination. After learning the fundamentals of day trading, I started practicing the trading art itself, and the first few weeks brought modest gains. The next few months gave me the practical experience I needed to really earn a living, and I was pulling close to a six figure income. In less than three years with no formal financial training, minimal effort and only moderate risk, I had made my first million. The knowledge that I gained during those formative trading years I am willing to share with you in my new book, the Master Trader. You will learn from my mistakes, and from my successes, as I teach you the simple, secret formula for day trading that I've used profitably year after year. The income of the day trader can be staggering. Thousands, even hundreds of thousands of dollars can be made or lost within minutes. The difference between making money and losing your shirt is simply this: knowledge. I will provide that knowledge, and I will give you a winning edge at this high-stakes game. Average Income of a Day Trader: 5% average an income in excess of $500,000 per year 22% average an income in excess of $250,000 per year 35% average an income in excess of $100,000 per year. 27% average an income between $50,000 and $99,999 per year 11% average an income between $20,000 and $49,999 per year After reading the Master Trader, you will discover extremely profitable, simple yet powerful trading methods that give you an almost unfair trading advantage and make you win DESPITE the current market weakness. Here is just a snippet of what I will teach you: *** Make money whether a stock goes up or down. *** Learn how to get in and out of stocks within split seconds. *** Learn exactly what stocks to trade, the exact price to buy them and the exact price to sell them. *** Save thousands of dollars by learning to avoid the mistakes beginners make. *** Learn how to trade stocks like a pro and how to make money consistently in every market! *** Learn proven strategies that give you the highest chance for great success. *** Profit on huge intraday price swings. *** Make money on the biggest news stories. *** Actively manage your risks and learn how to realize maximum returns. *** Learn how to use the tools and information Wall Street professionals use. *** Learn how to develop and maintain a winning state of mind. It's time to ask yourself: ""Am I going to listen to the Professionals who say BUY BUY BUY but never sell? Or am I going to take control of my own financial future, and start making money RIGHT NOW in the stock market?"" Who is looking out for your best economic interests - some wealthy Wall Street stockbroker, or yourself? With the Master Trader e-book, you will learn everything you need to know in order to get started with Day Trading ... from choosing the best broker in order to take advantage of the lowest commissions and instant order executions to professional trading strategies that make professional traders millions of dollars. The Master Trader e-book is the most comprehensive yet easy to understand and straight-forward book ever written about active trading. If you are serious about success in short term stock trading - ORDER TODAY and start paving the road to your own financial future. Oh, and remember that scraggly kid in the eighth grade? His high school friends laughed when he said he was going to make money in the stock market. Six years later, he bought a beach-front home on the California coast - WITH CASH. Oops, they weren't laughing anymore. In a rollercoaster market like we have today, day trading is the fastest track to wealth. If you're looking for a long-term retirement investment with no risk that goes up 5% a year, then by all means, this ain't your kind of game. But if you want the QUICKEST possible way to make a FORTUNE in the market, with the lowest element of risk, then order the MASTER TRADER e-book right now. I promise to teach you ALL of the secrets that helped me become a millionaire through successful day trading. You don't need to know anything about the market, and anyone can do it, with minimum effort. It's an easy game to win if you know how the pieces move. Order the MASTER TRADER e-book right now for only $49.97 by clicking on the link below: http://4tools4life.com/qs ****************************************************** Our company is strictly opposed to unsolicited emails. To be removed from this list, please send an email to ""bulkexpert@yahoo.com"" ****************************************************** 7248ovub3-523mjZy7405imwk1-594fukK8569ZaXP5-772uMul47",spam
"Get your favorite Poker action at http://www.multiplayerpoker.net Play against real people from around the world for real money or just for fun. Access one of the busiest poker rooms online. We've dealt over 8 million hands! Experience the best poker software available today featuring world class graphics, true random shuffling algorithms, and 24x7 customer service. We've got a great selection of poker games for you to play such as: Hold'em, Omaha Omaha Hi/Lo 7 Card Stud 7 Card Stud Hi/Lo 5 Card Stud Poker tournaments Sign up today and start playing with new & old friends...download our free software now at http://www.MultiPlayerPoker.net Current Promotion: · $50 Deposit Bonus! - 100% bonus! · Daily High Hand - $250 Daily. · Progressive Bad Beat Jackpot - $2,000.00 minimum with $100.00 added daily. · Tournaments - Multiplayer shootouts. wish not to received any further e-mail from us please click http://www.centralremovalservice.com/cgi-bin/poker-remove.cgi (C2-ss2)8654wjxY6-658XcLk9936BmrC8-408IWAe1238EocG7-405CvgV8282pIEa7-369wxhf6085uYwv5-l73 -- Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie",spam
"<HTML> <HEAD> </HEAD> <BODY> VIAGRA, XENICAL, VIOXX, ZYBAN, PROPECIA &reg;<BR> We only offer the real VIAGRA, XENICAL, VIOXX, ZYBAN, PROPECIA &reg;<br> No Herbal Supplements at a much reduced rate found anyplace on<br> the Internet.all orders shipped discreetly and swiftly to your door<BR> <A HREF=""http://www.great-meds.com/main2.php?rx=18148"">Enter here for pricing and info</A> <br> <br> <br> <br> <br> <br> <A HREF=""http://greenzer.com/remove.php""><FONT SIZE=""1"" COLOR=""#FFFFCC"">Enter this link to abandon future offer's?</FONT></A> </BODY> </HTML>",spam
